,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Make a right.,Поворот направо.,Skręć w prawo.,Sväng höger.,Sağa dönün.,Tournez à droite.,Sla rechtsaf.,Biegen Sie rechts ab.,انعطف تجاه اليمين.,Στρίψτε δεξιά.,Gira a destra.,Odbočte doprava.,Forduljon jobbra.,Întoarceți la dreapta.,右方向です。,Drej til højre.,Gire a la derecha.,Gireu a la dreta.,Käänny oikeaan.,दाएँ मुड़ें।,Skrenite udesno.,Belok ke kanan.,우회전입니다.,Vire à direita.,Odbočte doprava.,Geuka kulia.,เลี้ยวขวา,右轉。,右转。,Make a sharp right turn.
,,Make a left.,Поворот налево.,Skręć w lewo.,Sväng vänster.,Sola dönün.,Tournez à gauche.,Sla linksaf.,Biegen Sie links ab.,انعطف تجاه اليسار.,Στρίψτε αριστερά.,Gira a sinistra.,Odbočte doleva.,Forduljon balra.,Întoarceți la stânga.,左方向です。,Drej til venstre.,Gire a la izquierda.,Gireu a l'esquerra.,Käänny vasempaan.,बाएँ मुड़ें।,Skrenite ulijevo.,Belok ke kiri.,좌회전입니다.,Vire à esquerda.,Odbočte doľava.,Geuka kushoto.,เลี้ยวซ้าย,左轉。,左转。,Make a sharp left turn.
,,Make a slight right.,Плавный поворот направо.,Delikatnie skręć w prawo.,Gör en liten högersväng.,Hafifçe sağa dönün.,Tournez légèrement à droite.,Maak een flauwe bocht naar rechts.,Leicht nach rechts abbiegen.,انعطف برفق لليمين.,Κάνε λίγο δεξιά.,Fai una curva a destra.,Jeďte mírně doprava.,Kanyarodjon enyhén jobbra.,Virați ușor la dreapta.,右方向です。,Drej svagt til højre.,Gire ligeramente a la derecha.,Gir lleu a la dreta.,Käänny kevyesti oikealle.,थोड़ा दायीं ओर लें।,Blago skretanje udesno.,Belok sedikit ke kanan.,약간 우회전하십시오.,Faça uma curva ligeira à direita.,Jazdite mierne doprava.,Enda kulia kidogo.,เลี้ยวขวาเล็กน้อย,稍向右轉。,稍向右转。,
,,Make a right.,Поверните направо.,Jedź w prawo.,Gör en högersväng.,Sağa dönün.,Tournez à droite.,Maak een bocht naar rechts.,Nach rechts abbiegen.,انعطف لليمين.,Κάνε δεξιά.,Curva a destra.,Jeďte doprava.,Kanyarodjon jobbra.,Virați la dreapta.,右に曲がります。,Drej til højre.,Sitúese a la derecha.,Feu un gir a la dreta.,Tee oikea käännös.,दायीं ओर लें।,Skretanje udesno.,Belok ke kanan.,우회전하십시오.,Vire à direita.,Jazdite doprava.,Enda kulia.,เลี้ยวขวา,向右轉。,向右转。,
,,Make a sharp right.,Крутой поворот направо.,Skręć ostro w prawo.,Gör en skarp högersväng.,Keskin bir şekilde sağa dönün.,Prenez la première à droite.,Maak een scherpe bocht naar rechts.,Scharf nach rechts abbiegen.,انعطف بشكل حاد لليمين.,Κάνε απότομα δεξιά.,Gira tutto a destra.,Jeďte ostře doprava.,Kanyarodjon élesen jobbra.,Virați mult la dreapta.,右に大きく曲がります。,Drej skarpt til højre.,Gire inmediatamente a la derecha.,Gir fort la dreta.,Käänny tiukasti oikealle.,दायीं ओर तीव्र मुड़ें।,Oštro skretanje udesno.,Belok tajam ke kanan.,가파른 우회전하십시오.,Faça uma curva acentuada à direita.,Jazdite ostro doprava.,Enda kulia kwa ghafla.,เลี้ยวขวาหักมุม,向右急轉。,向右直转。,
,,Make a slight left.,Плавный поворот налево.,Delikatnie skręć w lewo.,Gör en liten vänstersväng.,Hafifçe sola dönün.,Tournez légèrement à gauche.,Maak een flauwe bocht naar links.,Leicht nach links abbiegen.,انعطف برفق لليسار.,Κάνε λίγο αριστερά.,Fai una curva a sinistra.,Jeďte mírně doleva.,Kanyarodjon enyhén balra.,Virați ușor la stânga.,左方向です。,Drej svagt til venstre.,Gire ligeramente a la izquierda.,Gir lleu a l'esquerra.,Käänny kevyesti vasemmalle.,थोड़ा बायीं ओर लें।,Blago skretanje ulijevo.,Belok sedikit ke kiri.,약간 좌회전하십시오.,Faça uma curva ligeira à esquerda.,Jazdite mierne doľava.,Enda kushoto kidago.,เลี้ยวซ้ายเล็กน้อย,稍向左轉。,稍向左转。,
,,Make a left.,Поверните налево.,Jedź w lewo.,Gör en vänstersväng.,Sola dönün.,Tournez à gauche.,Maak een bocht naar links.,Nach links abbiegen.,انعطف لليسار.,Κάνε αριστερά.,Curva a sinistra.,Jeďte doleva.,Kanyarodjon balra.,Virați la stânga.,左に曲がります。,Drej til venstre.,Sitúese a la izquierda.,Feu un gir a l´esquerra.,Käänny vasemmalle.,बायीं ओर लें।,Skretanje ulijevo.,Belok ke kiri.,좌회전하십시오.,Vire à esquerda.,Jazdite doľava.,Enda kushoto.,เลี้ยวซ้าย,向左轉。,向左转。,
,,Make a sharp left.,Крутой поворот налево.,Skręć ostro w lewo.,Gör en skarp vänstersväng.,Keskin bir şekilde sola dönün.,Prenez la première à gauche.,Maak een scherpe bocht naar links.,Scharf nach links abbiegen.,انعطف بشكل حاد لليسار.,Κάνε απότομα αριστερά.,Gira tutto a sinistra.,Jeďte ostře doleva.,Kanyarodjon élesen balra.,Virați mult la stânga.,左に大きく曲がります。,Drej skarpt til venstre.,Gire inmediatamente a la izquierda.,Gir fort a l'esquerra.,Käänny tiukasti vasemmalle.,बायीं ओर तीव्र मुड़ें।,Oštro skretanje ulijevo.,Belok tajam ke kiri.,가파른 좌회전하십시오.,Faça uma curva acentuada à esquerda.,Jazdite ostro doľava.,Enda kushoto kwa ghafla.,เลี้ยวซ้ายหักมุม,向左急轉。,向左直转。,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Make a slight right.,Плавный поворот направо.,Skręć łagodnie w prawo.,Gör en svag högersväng.,Yavaşça sağa dönün.,Tournez légèrement à droite.,Sla schuin rechtsaf.,Biegen Sie leicht rechts ab.,انعطف تجاه اليمين قليلاً.,Ανοιχτή στροφή δεξιά.,Gira leggermente a destra.,Odbočte mírně doprava.,Forduljon kissé jobbra.,Întoarceți ușor la dreapta.,ななめ右方向です。,Drej lidt til højre.,Gire ligeramente a la derecha.,Gireu una mica a la dreta.,Käänny loivasti oikeaan.,हल्‍का दाएँ मुड़ें।,Skrenite blago udesno.,Belok agak ke kanan.,약간 우회전하십시오.,Faça uma curva ligeira à direita.,Odbočte mierne doprava.,Geuka kulia kidogo.,เบี่ยงขวาเล็กน้อย,稍作右轉。,稍作右转。,Make a right turn.
,,Make a sharp right.,Крутой поворот направо.,Skręć ostro w prawo.,Gör en skarp högersväng.,Keskin bir biçimde sağa dönün.,Tournez franchement à droite.,Sla scherp rechtsaf.,Biegen Sie scharf rechts ab.,انعطف بحدة تجاه اليمين.,Κλειστή στροφή δεξιά.,Curva stretta a destra.,Odbočte ostře doprava.,Forduljon élesen jobbra.,Întoarceți brusc la dreapta.,大きく右方向です。,Drej skarpt til højre.,Gire cerrado a la derecha.,Feu un gir tancat a la dreta.,Käänny jyrkästi oikeaan.,तीव्र दायाँ मोड़ लें।,Skrenite oštro udesno.,Belok tajam ke kanan.,우측 급회전입니다.,Faça uma curva acentuada à direita.,Odbočte prudko doprava.,Geuka kulia kabisa.,เลี้ยวขวาหักศอก,緊急右轉。,紧急右转。,
,,Make a slight left.,Плавный поворот налево.,Skręć łagodnie w lewo.,Gör en svag vänstersväng.,Yavaşça sola dönün.,Tournez légèrement à gauche.,Sla schuin linksaf.,Biegen Sie leicht links ab.,انعطف تجاه اليسار قليلاً.,Ανοιχτή στροφή αριστερά.,Gira leggermente a sinistra.,Odbočte mírně doleva.,Forduljon kissé balra.,Întoarceți ușor la stânga.,ななめ左方向です。,Drej lidt til venstre.,Gire ligeramente a la izquierda.,Gireu una mica a l'esquerra.,Känny loivasti vasempaan.,हल्‍का बाएँ मुड़ें।,Skrenite blago ulijevo.,Belok agak ke kiri.,약간 좌회전하십시오.,Faça uma curva ligeira à esquerda.,Odbočte mierne doľava.,Geuka kushoto kidogo.,เบี่ยงซ้ายเล็กน้อย,稍作左轉。,稍作左转。,Make a slight left turn.
,,Make a sharp left.,Крутой поворот налево.,Skręć ostro w lewo.,Gör en skarp vänstersväng.,Keskin bir biçimde sola dönün.,Tournez franchement à gauche.,Sla scherp linksaf.,Biegen Sie scharf links ab.,انعطف بحدة تجاه اليسار.,Κλειστή στροφή αριστερά.,Curva stretta a sinistra.,Odbočte ostře doleva.,Forduljon élesen balra.,Întoarceți brusc la dreapta.,大きく左方向です。,Drej skarpt til venstre.,Gire cerrado a la izquierda.,Feu un gir tancat a l'esquerra.,Käänny jyrkästi vasempaan.,तीव्र बायाँ मोड़ लें।,Skrenite oštro ulijevo.,Belok tajam ke kiri.,좌측 급회전입니다.,Faça uma curva acentuada à esquerda.,Odbočte prudko doľava.,Geuka kushoto kabisa.,เลี้ยวซ้ายหักศอก,緊急左轉。,紧急左转。,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,You have reached the destination.,Вы достигли конца маршрута.,Dojeżdżasz do celu.,Du är framme vid destinationen.,Hedefinize ulaştınız.,Vous êtes arrivé à destination.,U hebt de bestemming bereikt.,Sie haben das Ziel erreicht.,لقد وصلت إلى وجهتك.,Φτάσατε στον προορισμό σας.,Hai raggiunto la destinazione.,Dorazili jste do cíle.,Elérte az úticélját.,Ați ajuns la destinație.,目的地に到着しました。,Du har nået din destination.,Ha llegado al destino.,Heu arribat a la vostra destinació.,Olet saapunut kohteeseen.,आप गंतव्‍य पर पहुँच गये हैं।,Stigli ste na odredište.,Anda telah mencapai tujuan.,목적지에 도착했습니다.,Chegou ao destino.,Dorazili ste do cieľa.,Umefika mwisho wa safari.,คุณมาถึงที่หมายแล้ว,您已到達目的地。,您已到达目的地。,In 50 metres.
,,The destination is on the left.,Пункт назначения слева.,Twój cel znajduje się na lewo.,Destinationen är till vänster.,Hedef sol tarafta.,La destination se trouve sur la gauche.,De bestemming is aan de linkerkant.,Der Zielort liegt auf der linken Seite.,الوجهة المقصودة ناحية اليسار.,Ο προορισμός σας βρίσκεται στα αριστερά σας.,La destinazione è sulla sinistra.,Cílové místo je nalevo.,Az úti cél a bal oldalon található.,Destinația este pe partea stângă.,Az úti cél a bal oldalon található.,Destinationen er på venstre side.,El destino está a la izquierda.,La destinació és a l'esquerra.,Kohde on vasemmalla.,आप पहुंच जायेंगे।,Odredište se nalazi na lijevoj strani.,Tujuan di sebelah kiri.,목적지가 왼쪽에 있습니다.,O destino está à esquerda.,Cieľ je na ľavej strane.,Mwisho wa safari ni upande wa kushoto.,ปลายทางอยู่ทางด้านซ้าย,目的地在左邊。,目的地在左边。,
,,The destination is on the right.,Пункт назначения справа.,Twój cel znajduje się na prawo.,Destinationen är till höger.,Hedef sağ tarafta.,La destination se trouve sur la droite.,De bestemming is aan de rechterkant.,Der Zielort liegt auf der rechten Seite.,الوجهة المقصودة ناحية اليمين.,Ο προορισμός σας βρίσκεται στα δεξιά σας.,La destinazione è sulla destra.,Cílové místo je napravo.,Az úti cél a jobb oldalon található.,Destinația este pe partea dreaptă.,Az úti cél a jobb oldalon található.,Destinationen er på højre side.,El destino está a la derecha.,La destinació és a la dreta.,Kohde on oikealla.,आप गंतव्य स्थान पर पहुंच जायेंगे।,Odredište se nalazi na desnoj strani.,Tujuan di sebelah kanan.,목적지가 오른쪽에 있습니다.,O destino está à direita.,Cieľ je na pravej strane.,Mwisho wa safari ni upande wa kulia.,ปลายทางอยู่ทางด้านขวา,目的地在右邊。,目的地在右边。,
,,You’ll arrive.,Вы прибудете в пункт назначения,Dojedziesz,är du framme.,Varacaksınız.,Vous arriverez.,arriveert u.,werden Sie ankommen.,سوف تصل.,Θα φτάσετε.,arriverai.,Přijedete.,Ön <in 500 meters> megérkezik.,Veți sosi.,到着します。,ankommer du.,llegarás.,Arribareu.,Olet perillä.,गंतव्य स्थान,Stižete.,Anda akan tiba.,도착할 예정입니다.,Você vai chegar.,Dorazíte.,Utawasili.,คุณจะถึง,您將到達。,您将到达。,
,,You’ll reach the destination.,Вы достигните конца маршрута,Osiągniesz cel,når du målet.,Hedefe varacaksınız.,Vous arriverez à destination.,bereikt u uw bestemming.,werden Sie den Zielort erreichen.,سوف تصل إلى الوجهة؟,Θα πλησιάσετε στον προορισμό.,arriverai a destinazione.,Přijedete do cílového místa,Ön <in 500 meters> eléri az úti célt.,Veți ajunge la destinație.,目的地に到着します。,vil du nå destinationen.,llegarás a tu destino.,Arribareu a la destinació.,Saavut määränpäähän.,आप गंतव्य स्थान पर पहुंच जायेंगे।,Stići ćete na odredište.,Anda akan sampai di tujuan.,목적지에 도착할 예정입다.,Você vai chegar ao destino.,Dorazíte do cieľa.,Utafika kikomo cha safari.,คุณจะไปถึงปลายทาง,您將到達目的地。,您将到达目的地。,
Phrases may be useful for the future development. Commands. ,,The destination,,Cel,Målet,Hedef,Destination,Bestemming,Der Zielort,الوجهة,Ο προορισμός,La destinazione,Cílové místo,Az úti cél,Destinație,目的地,Du har nået destinationen.,El destino,La destinació,Määränpää,गंतव्य स्थान,Odredište,Tujuan,목적지,O destino,Cieľ,Kikomo cha safari.,ปลายทาง,目的地,目的地,
,,Bear left.,Держитесь левее.,Trzymaj się lewej.,Håll till vänster.,Sola doğru dönün.,Gardez votre gauche.,Houd links aan.,Halten Sie sich links.,انعطف لليسار.,Μείνετε αριστερά.,Tieni la sinistra.,Držte se vlevo.,Maradjon a bal oldalon.,Rămâneți pe stânga.,左方向です。,Hold til venstre.,Mantenga la izquierda.,Col·loqueu-vos a l'esquerra.,Liity vasemmalle.,बायीं ओर रहें।,Lijevo.,Tetap di kiri.,왼쪽 도로입니다.,Mantenha-se à esquerda.,Držte sa vľavo.,Elekea kushoto.,ชิดซ้าย,左轉。,左转。,Bear left.
,,Bear right.,Держитесь правее.,Trzymaj się prawej.,Håll till höger.,Sağa doğru dönün.,Gardez votre droite.,Houd rechts aan.,Halten Sie sich rechts.,انعطف لليمين.,Μείνετε δεξιά.,Tieni la destra.,Držte se vpravo.,Maradjon a jobb oldalon.,Rămâneți pe dreapta.,右方向です。,Hold til højre.,Mantenga la derecha.,Col·loqueu-vos a la dreta.,Liity oikealle.,दायीं ओर रहें।,Desno.,Tetap di kanan.,오른쪽 도로입니다.,Mantenha-se à direita.,Držte sa vpravo.,Elekea kulia.,ชิดขวา,右轉。,右转。,Bear right.
,,You have reached the intermediate point.,Вы достигли промежуточной точки.,Dojeżdżasz do punktu pośredniego.,Du är framme vid delmålet.,Ara noktaya ulaştınız.,Vous êtes arrivé au point intermédiaire.,U bent halverwege.,Sie haben den Zwischenpunkt erreicht.,لقد وصلت إلى منتصف الطريق.,Φτάσατε στο ενδιάμεσο σημείο.,Hai raggiunto il punto intermedio.,Dorazili jste do přechodného bodu.,Elérte a közbenső pontot.,Ați atins punctul intermediar.,中間地点に到達しました。,Du har nået mellempunktet.,Ha llegado al punto intermedio.,Heu arribat al punt intermedi.,Olet saapunut välipisteeseen.,आप मध्‍य बिंदु पर पहुँच गये हैं।,Došli ste do međutočke.,Anda telah mencapai titik tengah rute.,중간 지점에 도착했습니다.,Atingiu o ponto intermédio.,Dorazili ste do prechodného bodu.,Umefika katikati ya safari yako.,คุณมาถึงจุดแวะพักแล้ว,您已到達中間經停點。,您已到达中间经停点。,You have reached the intermediate point.
,,Intermediate point.,Промежуточная точка.,Punkt pośredni.,Delmål.,Ara nokta.,Point intermédiaire.,Halverwege.,Zwischenpunkt.,منتصف الطريق.,Ενδιάμεσο σημείο.,Punto intermedio.,Prostřední bod.,Közbenső pont.,Punct intermediar.,中間地点。,Mellempunkt.,Punto intermedio.,Punt intermedi,Välipiste.,मध्‍य बिंदु,Međutočka.,Titik tengah rute.,중간 지점입니다.,Ponto intermédio.,Prechodný bod.,Katikati ya safari,จุดแวะพัก,中間經停點。,中间经停点。,Intermediate point
,,Enter the highway.,На магистраль.,Wjedź na autostradę.,Kör ut på motorvägen.,Otobana girin.,Prenez l'autoroute.,Rij de snelweg op.,Fahren Sie auf die Autobahn.,اتجه في الطريق السريع.,Μπείτε στον αυτοκινητόδρομο.,Entra in autostrada.,Vjeďte na dálnici.,Hajtson fel az autópályára.,Intrați pe autostradă.,高速道路入口です。,Kør ind på hovedvejen.,Entre a la autopista.,Entreu a l'autopista,Liity moottoritielle.,हाइवे में प्रवेश करें।,Uđite na autoput.,Masuk ke jalan raya.,고속도로에 진입합니다.,Entrou na via rápida.,Vojdite na diaľnicu.,Ingia kwenye barabara kuu.,เข้าสู่ทางหลวง,進入高速公路。,进入高速公路。,Enter the highway.
,,Leave the highway.,С магистрали.,Opuść autostradę.,Lämna motorvägen.,Otobandan çıkın.,Quittez l'autoroute.,Verlaat de snelweg.,Fahren Sie von der Autobahn ab.,اخرج من الطريق السريع.,Βγείτε από τον αυτοκινητόδρομο.,Lascia l'autostrada.,Opusťte dálnici.,Hagyja el az autópályát.,Părăsiți autostrada.,高速道路出口です。,Kør fra hovedvejen.,Salga de la autopista.,Sortiu de l'autopista,Poistu moottoritieltä.,हाइवे छोड़ दें।,Izađite s autoputa.,Keluar dari jalan raya.,고속도로에서 나갑니다.,Saiu da via rápida.,Opustite diaľnicu.,Ondoka kwenye barabara kuu.,ออกจากทางหลวง,離開高速公路。,离开高速公路。,Leave the highway.
,,Follow the roundabout.,Оставайтесь на кольце.,Jedź przez rondo na wprost.,Följ rondellen.,Kavşağı takip edin.,Suivez le rond-point.,Rij rechtdoor op de rotonde.,Folgen Sie dem Kreisverkehr.,اتبع الطريق الدوار.,Μείνετε στον κυκλικό κόμβο.,Percorri la rotonda.,Jeďte po kruhovém objezdu.,Kövesse a körforgalmat.,Urmați sensul giratoriu.,ロータリーに従ってください。,Kør lige ud i rundkørslen.,Continúe en la rotonda.,Seguiu la rotonda.,Seuraa liikenneympyrää.,गोल चक्‍कर में चलें।,Slijedite zaobilaznicu.,Ikuti bundaran.,로터리를 따라갑니다.,Siga a rotunda.,Zostaňte na kruhovom objazde.,Fuata mzunguko.,ขับไปตามวงเวียน,沿環島前行。,沿环岛前行。,Follow the roundabout.
,,You have left the route.,Вы ушли с маршрута.,Opuszczono wyznaczoną trasę.,Du har lämnat vägen.,Güzergahınızdan ayrıldınız.,Vous avez quitté votre itinéraire.,U bent afgeweken van de route.,Sie haben die Route verlassen.,لقد خرجت عن المسار.,Εγκαταλείψατε τη διαδρομή σας.,Hai lasciato il percorso.,Opustili jste trasu.,Elhagyta az útvonalat.,Ați părăsit ruta.,案内ルートを外れました。,Du har forladt ruten.,Ha salido de la ruta.,Us heu sortit de la ruta.,Olet poistunut reitiltä.,आप रास्‍ते से भटक गये हैं।,Napustili ste određenu rutu.,Anda telah meninggalkan rute.,경로를 벗어났습니다.,Saiu da rota.,Zišli ste z plánovanej trasy.,Umeacha njia.,คุณออกนอกเส้นทางแล้ว,您已偏離路線。,您已偏离路线。,You have left the route.
,,You have returned to the route.,Вы вернулись на маршрут.,Powracasz na wyznaczoną trasę.,Du har återvänt till vägen.,Güzergahınıza geri döndünüz.,Vous avez retrouvé votre itinéraire.,U volgt de route weer.,Sie sind auf die Route zurückgekehrt.,لقد عدت إلى المسار.,Επιστρέψατε στη διαδρομή σας.,Sei rientrato nel percorso.,Vrátili jste se na trasu.,Visszatért az útvonalra.,V-ați reîntors pe rută.,案内ルートに戻りました。,Du er tilbage på ruten.,Ha retornado a la ruta.,Heu tornat a la ruta.,Olet palannut reitille.,आप रास्‍ते पर लौट आये हैं।,Vratili ste se na određenu rutu.,Anda telah kembali ke rute.,경로로 다시 진입했습니다.,Regressou à rota.,Vrátili ste sa na plánovanú trasu.,Umerudi kwenye njia.,คุณกลับสู่เส้นทางแล้ว,您已返回路線。,您已返回路线。,You have returned to the route.
,,The route has been recalculated.,Маршурт перепроложен.,Wyznaczono nową trasę.,Vägen har beräknats om.,Rota yeniden hesaplandı.,Votre itinéraire a été recalculé.,De route is opnieuw berekend.,Die Route wurde neu berechnet.,تمت إعادة ضبط المسار.,Έγινε επανυπολογισμός διαδρομής.,Il percorso è stato ricalcolato.,Trasa byla přepočítána.,,Ruta a fost recalculată.,ルートを作り直しています。,En ny rute er blevet beregnet.,La ruta se ha calculado nuevamente.,S'ha tornat a calcular la ruta.,Reitti on laskettu uudelleen.,रास्‍ते की गणना फिर से कर ली गयी है।,Ruta je preračunata.,Rute telah diperhitungkan ulang.,경로가 재설정되었습니다.,A rota foi recalculada.,Trasa bola prepočítaná.,Njia imekokotolewa upya.,คำนวณเส้นทางใหม่แล้ว,路線已重新計算。,路线已重新计算。,The route has been recalculated.
,,Follow the sign.,Следуйте знаку. ,Zastosuj się do znaku.,Följ skylten.,Tabelayı takip edin.,Suivez le panneau.,Volg het bord.,Folgen Sie der Beschilderung.,اتبع الإشارة.,Ακολουθήστε την πινακίδα.,Segui il cartello.,Řiďte se dopravními značkami.,Kövesse a közlekedési tábla utasításait.,Urmați semnul de circulație.,道路標識に従ってください。,Følg skiltet.,Siga la señal.,Seguiu la senyal.,Seuraa merkkiä.,संकेत-चिन्‍ह का पालन करें।,Slijedite znak.,Ikuti rambu.,표지판을 따라갑니다.,Siga o sinal.,Sledujte dopravné značenie.,Fuata alama.,ทำตามป้ายสัญญาณ,按指示牌前行。,按指示牌前行。,Follow the sign.
,,In two hundred and fifty yards.,Через двести пятьдесят ярдов.,Za dwieście pięćdziesiąt jardów.,Om två hundra femtio yard.,İki yüz elli yarda sonra.,Dans deux cents cinquante yards.,Over tweehonderdvijftig yards.,In zweihundertfünfzig Yards.,بعد مئتين وخمسين ياردة.,Σε διακόσιες πενήντα γιάρδες.,Tra duecento cinquanta yarde.,Za dvě stě padesát yardů.,Kétszázötven yard után.,După două sute de yarzi.,二百五十ヤード先,Om to hundrede og halvtreds yard.,En doscientas cincuenta yardas.,D'aquí a dues-centes cinquanta iardes.,Kahdensadanviidenkymmenen jaardin päässä.,दो सौ पचास गज़ में।,Za dvije stotine i pedeset jarda.,Setelah dua ratus lima puluh yard.,이백오십 야드 앞.,A duzentos e cinquenta jardas.,Po dvestopäťdesiatich yardoch.,Kabla ya yadi mia mbili hamsini.,อีกสองร้อยห้าสิบหลา,前方二百五十碼。,前方两百五十码。,In 250 yards.
,,In seven hundred and fifty yards.,Через семьсот пятьдесят ярдов.,Za siedemset pięćdziesiąt jardów.,Om sju hundra femtio yard.,Yedi yüz elli yarda sonra.,Dans sept cents cinquante yards.,Over zevenhonderdvijftig yards.,In siebenhundertfünfzig Yards.,بعد سبعمئة وخمسين ياردة.,Σε επτακόσιες πενήντα γιάρδες.,Tra settecento cinquanta yarde.,Za sedm set padesát yardů.,Hétszázötven yard után.,După șapte sute cincizeci de yarzi.,七百五十ヤード先,Om syv hundrede og halvtreds yard.,En setecientas cincuenta yardas.,D'aquí a set-centes cinquanta iardes.,Seitsemänsadanviidenkymmenen jaardin päässä.,सात सौ पचास गज़ में।,Za sedam stotina i pedeset jarda.,Setelah tujuh ratus lima puluh yard.,칠백오십 야드 앞.,A setecentos e cinquenta jardas.,Po sedemstopäťdesiatich yardoch.,Kabla ya yadi mia saba hamsini.,อีกเจ็ดร้อยห้าสิบหลา,前方七百五十碼。,前方七百五十码。,In 750 yards.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Destination.,Пункт назначения.,Dojedziesz do celu.,Destinationen.,Hedef.,Destination.,Bestemming.,Ziel.,الوجهة.,βρίσκεται ο προορισμός σας.,Destinazione.,Cíl.,Az úti cél.,Destinația.,目的地です。,Destination.,Destino.,Destinació,Kohde.,गंतव्‍य,Odredište,Tujuan.,목적지입니다.,O destino.,Cieľ.,Mwisho wa safari.,ที่หมาย,目的地,目的地,Destination
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,The route has been created.,Маршрут построен.,Trasa została utworzona.,Rutten har skapats.,Rota oluşturuldu.,L'itinéraire a été créé.,Route is gecreëerd.,Die Route wurde erstellt.,تم إنشاء المسار.,Η διαδρομή έχει οριστεί.,Il percorso è stato creato.,Trasa byla vytvořena.,Az útvonal létrejött.,Ruta a fost creată.,ルートが作成されました。,Ruten er nu lavet.,Se ha creado la ruta.,S'ha creat la ruta.,Reitti on luotu.,मार्ग बनाया गया है।,Ruta je izrađena.,Rute telah dibuat.,경로가 생성되었습니다.,A rota foi criada.,Trasa bola vytvorená.,Rutten har skapats.,มีการสร้างเส้นทางแล้ว,路線已創建。,路线已创建。,
,,The route has been calculated.,Маршрут построен.,Trasa została obliczona.,Rutten har beräknats.,Rota hesaplandı.,L'itinéraire a été calculé.,Route is berekend.,Die Route wurde berechnet.,تم حساب المسار.,Η διαδρομή έχει υπολογιστεί.,Il percorso è stato calcolato.,Trasa byla vypočítána.,Az útvonal ki lett számolva.,Ruta a fost calculată.,ルートが計算されました。,Ruten er nu beregnet.,Se ha calculado la ruta.,S'ha calculat la ruta.,Reitti on laskelmoitu.,मार्ग की गणना की गई है।,Ruta je izračunata.,Rute telah dikalkulasi.,경로가 계산되었습니다.,A rota foi calculada.,Trasa bola vypočítaná.,Rutten har beräknats.,มีการคำนวณเส้นทางแล้ว,路線已計算。,路线已计算。,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Leave the roundabout.,С кольца.,Opuść rondo.,Lämna rondellen.,Kavşaktan çıkın.,Quittez le rond-point.,Verlaat de rotonde.,Verlassen Sie den Kreisverkehr.,اخرج من الطريق الدوار.,Βγείτε από τον κυκλικό κόμβο.,Esci dalla rotonda.,Opusťte kruhový objezd.,Hagyja el a körforgalmat.,Ieșiți din sensul giratoriu.,ロータリー出口です。,Forlad rundkørslen.,Salga de la rotonda.,Sortiu de la rotonda.,Poistu liikenneympyrästä.,गोल चक्‍कर से बाहर निकलें।,Izađite sa zaobilaznice.,Keluar dari bundaran.,로터리에서 나갑니다.,Saia da rotunda.,Opustite kruhový objazd.,Ondoka kwenye mzunguko.,ออกจากวงเวียน,離開環島。,离开环岛。,Leave the roundabout.